104,智財布局及戰略研析推動計畫(3/4),17
104,健全專利檢索中心發展計畫(2/4),17
104,強化專利資訊檢索及運用計畫(1/4),17
104,專利資訊服務創新計畫(2/4),17
104,智慧財產專業人員培訓計畫(3/4),17
104,創造中小企業智財價值計畫(2/4),17
105,智財布局及戰略研析推動計畫(4/4),17
105,專利檢索加值服務計畫(1/4),17
105,健全專利檢索中心發展計畫(3/4),17
105,強化專利資訊檢索及運用計畫(2/4),17
105,專利資訊服務創新計畫(3/4),17
105,智慧財產專業人員培訓計畫(4/4),17
105,創造中小企業智財價值計畫(3/4),17
106,智財布局與戰略研析推動計畫(1/4),17
106,專利檢索加值服務計畫(2/4),17
106,專利資訊服務創新計畫(4/4),17
106,強化專利資訊檢索及運用計畫(3/4),17
106,健全專利檢索中心發展計畫(4/4),17
106,專利大數據知識領航計畫(1/4),17
106,智慧財產專業人員培訓計畫(1/4),17
106,創造中小企業智財價值計畫(4/4),17
107,專利檢索加值服務計畫(3/4),17
107,專利大數據知識領航計畫(2/4),17
107,健全專利檢索運用環境計畫(1/4),17
108,專利檢索加值服務計畫(4/4),17
108,專利大數據知識領航計畫(3/4),17
108,健全專利檢索運用環境計畫(2/4),17
109,潛力隱形冠軍智慧加值創新成長計畫(Hidden Champion+2.0)(1/4),17
109,專利大數據知識領航計畫(4/4),17
109,健全專利檢索運用環境計畫(3/4),17
110,健全專利檢索運用環境計畫(4/4),17
110,專利布局與產業分析躍升計畫(1/4),17
年度,計畫完整中文名稱,label
103,科技會報科技政策發展研究與諮詢(1/1),18
103,智慧化居住空間產業發展推廣計畫(4/4),18
103,智慧生活整合性人才培育計畫(4/4),18
103,智慧手持裝置核心技術攻堅計畫(1/4),18
103,新興顯示器產業發展推動計畫(4/4),18
103,因應貿易自由化加強產業輔導計畫(4/4),18
103,傳統產業亮點維新計畫(1/4),18
103,智慧辨識服務推動計畫(4/4),18
103,商業服務業智慧化共通應用推動計畫(1/4),18
103,中小企業感質優化推動計畫(2/4),18
103,國家科技發展創新及前瞻策略先期推動計畫(1/1),18
103,國家型科技計畫辦公室維運計畫(1/1),18
103,高速計算與網路應用研究計畫(1/4),18
104,科技會報科技政策發展研究與諮詢(1/1),18
104,智慧化環境科技發展推廣計畫(1/4),18
104,建築資訊整合分享與應用研發推廣計畫(1/4)-Building Information Modeling,18
104,第2期智慧生活整合性人才培育計畫(1/4),18
104,智慧手持裝置核心技術攻堅計畫(2/4),18
104,科技服務系統研發、實證與美學設計加值綱要計畫(1/4),18
104,智慧資訊系統技術發展綱要計畫(2/4),18
104,小蘋果園育苗培育實踐計畫(1/3),18
104,因應貿易自由化加強產業輔導計畫(1/4),18
104,傳統產業亮點維新計畫(2/4),18
104,商業服務業智慧化共通應用推動計畫(2/4),18
105,建築資訊整合分享與應用研發推廣計畫(2/4)-Building Information Modeling,18
105,智慧化環境科技發展推廣計畫(2/4),18
105,第2期智慧生活整合性人才培育計畫(2/4),18
105,智慧資訊系統技術發展綱要計畫(3/4),18
105,科技服務系統研發、實證與美學設計加值綱要計畫(2/4),18
105,智慧手持裝置核心技術攻堅計畫(3/4),18
105,小蘋果園育苗培育實踐計畫(2/3),18
105,協助傳統產業技術開發計畫(3/4),18
105,因應貿易自由化加強產業輔導計畫(2/4),18
105,傳統產業亮點維新計畫(3/4),18
105,全通路智慧加值共通應用平台推動計畫(1/4),18
105,加速行動寬頻服務及產業發展計畫(1/1)-穿戴式裝置小蘋果園計畫,18
106,建築資訊整合分享與應用研發推廣計畫(3/4)-Building Information Modeling,18
106,智慧化環境科技發展推廣計畫(3/4),18
106,智慧聯網技術與應用人才培育計畫(1/4),18
106,第2期智慧生活整合性人才培育計畫(3/4),18
106,智慧手持裝置核心技術攻堅計畫(4/4),18
106,智慧資訊系統技術發展綱要計畫(4/4),18
106,製造智慧化關鍵技術躍升綱要計畫(1/4),18
106,小蘋果園育苗培育實踐計畫(3/3),18
106,因應貿易自由化加強產業輔導計畫(3/4),18
106,傳統產業亮點維新計畫(4/4),18
106,智慧電子產業推動計畫(2/4),18
106,智慧機械創新產業推動計畫(1/4),18
106,建置矽谷創新創業平台計畫(2/4),18
106,加速行動寬頻服務及產業發展計畫(3/3)-穿戴式裝置小蘋果園計畫(1/1),18
106,科學園區智慧永續發展計畫(1/3),18
106,Peta級高速計算共用研發平台建置計畫(1/3),18
107,建築資訊整合分享與應用研發推廣計畫(4/4)-Building Information Modeling,18
107,智慧化環境科技發展推廣計畫(4/4),18
107,第2期智慧生活整合性人才培育計畫(4/4),18
107,智慧製造產業創新提升人才培育計畫(2/4),18
107,智慧聯網技術與應用人才培育計畫(2/4),18
107,科技服務系統研發、實證與美學設計加值綱要計畫(4/4),18
107,先進資通訊系統暨應用發展綱要計畫(1/4),18
107,製造智慧化關鍵技術躍升綱要計畫(2/4),18
107,開源應用技術研發人才培育計畫(2/4),18
107,次世代環境智能系統技術研發與應用推動計畫(1/4),18
107,人工智慧技術拔尖與產業領航計畫(1/4),18
107,產業價值躍升服務2.0計畫(1/4),18
107,產業升級轉型行動計畫(3/4),18
107,智慧電子產業推動計畫(3/4),18
107,晶片設計與半導體科技研發應用計畫(1/4),18
107,普及智慧城鄉生活應用計畫(1/3),18
107,科學園區智慧永續發展計畫(2/3),18
107,智慧創新研究中心推升計畫(1/5),18
107,建構雲端服務及大數據運算平台計畫(2/4),18
108,建築資訊整合應用躍升計畫(1/4),18
108,人文社會與科技前瞻人才培育計畫(1/4),18
108,智慧製造產業創新提升人才培育計畫(3/4),18
108,智慧聯網技術與應用人才培育計畫(3/4),18
108,先進資通訊系統暨應用發展綱要計畫(2/4),18
108,次世代物聯網智慧系統關鍵技術與產業躍升計畫(1/4),18
108,人工智慧技術拔尖與產業領航計畫(2/4),18
108,製造智慧化關鍵技術躍升綱要計畫(3/4),18
108,科技服務系統研發與實證加值綱要計畫(1/4),18
108,次世代環境智能系統技術研發與應用推動計畫(2/4),18
108,AI領航推動計畫(1/4),18
108,智慧電子產業推動計畫(4/4),18
108,晶片設計與半導體科技研發應用計畫(2/4),18
108,智慧顯示產業推動計畫(1/4),18
108,產業價值躍升服務2.0計畫(2/4),18
108,體感科技基地-體感園區計畫(2/3),18
108,產業升級轉型行動計畫(4/4),18
108,普及智慧城鄉生活應用計畫(2/3),18
108,推動中小企業雲端創新應用發展計畫 (3/4),18
108,小型企業創新研發綱要計畫(SBIR)(3/4),18
108,智慧創新研究中心推升計畫(2/5),18
108,建構雲端服務及大數據運算平台(3/4),18
108,科學園區智慧永續發展計畫(3/3),18
108,高速計算與網路應用研究計畫(2/4),18
108,園區智慧機器人創新自造基地計畫(3/4),18
108,推動雲端服務輔導規劃計畫(2/2),18
109,建築資訊整合應用躍升計畫(2/4),18
109,人文社會與科技前瞻人才培育計畫(2/4),18
109,智慧聯網技術與應用人才培育計畫(4/4),18
109,智慧製造產業創新提升人才培育計畫(4/4),18
109,AI領航推動計畫(2/4),18
109,先進資通訊系統暨應用發展綱要計畫(3/4),18
109,次世代物聯網智慧系統關鍵技術與產業躍升計畫(2/4),18
109,次世代環境智能系統技術研發與應用推動計畫(3/4),18
109,AI on chip終端智慧發展計畫(1/4),18
109,智慧機械產業智慧升級計畫(1/4),18
109,普及智慧城鄉生活應用計畫(3/3),18
109,智慧顯示產業推動計畫(2/4),18
109,智慧電子產業推動計畫(1/4),18
109,體感科技基地-體感園區計畫(3/3),18
109,109年度推動中小企業雲端創新應用發展計畫(4/4),18
109,智慧創新研究中心推升計畫(3/5),18
109,建構雲端服務及大數據運算平台(4/4),18
109,建構公教體系綠能雲端資料中心計畫(3/3),18
109,推動雲端服務輔導規劃計畫(1/1),18
110,建築資訊整合應用躍升計畫(3/4),18
110,智慧化居住空間整合應用人工智慧科技發展推廣計畫(3/4),18
110,智慧晶片系統與應用人才培育計畫(1/4),18
110,智慧製造跨域整合人才培育計畫(1/4),18
110,人文社會與科技前瞻人才培育計畫(3/4),18
110,AI領航推動計畫(3/4),18
110,先進資通訊系統暨應用發展綱要計畫(4/4),18
110,AI on chip終端智慧發展計畫(2/4),18
110,次世代物聯網智慧系統關鍵技術與產業躍升計畫(3/4),18
110,次世代環境智能系統技術研發與應用推動計畫(4/4),18
110,智慧顯示前瞻系統開發驗證計畫(1/5),18
110,智慧顯示產業推動計畫(3/4),18
110,晶片設計與半導體科技研發應用計畫(4/4),18
110,普及智慧城鄉生活應用計畫(1/5),18
110,智慧顯示跨域應用暨場域推動計畫(1/5),18
110,擴大中小企業5G創新服務應用計畫(1/5),18
110,強化氣象資訊基礎建設計畫(1/5),18
110,智慧創新研究中心推升計畫(4/5),18
110,數據智慧應用科技計畫(1/4),18
110,顯示科技研發與人才培育計畫(1/4),18
年度,計畫完整中文名稱,label
103,數位科技與視覺藝術共構發展計畫(3/3),19
103,臺灣展演藝術科技化旗艦計畫(3/3),19
103,推動客家雲端服務暨建立基礎資料計畫(1/3),19
103,教育雲端應用及平臺服務推動計畫(3/6),19
103,新一代數位學習計畫(1/4),19
103,數位學習產業創新躍升計畫(2/4),19
103,數位內容創新與整合推動計畫(3/4),19
103,全球產業合作推動及商務科技化示範應用計畫(2/4),19
103,展示科技應用服務發展計畫(3/4),19
103,新興科技商業應用體驗環境推動計畫(1/4),19
103,高等研究園區維運計畫(4/4),19
103,國家型科技計畫橋接、學研與國際合作計畫(1/1),19
103,跨部會署數位文創及數位教育計畫(1/2),19
104,臺灣科技融藝創新計畫(1/4),19
104,推動客家雲端服務暨建立基礎資料計畫(2/3),19
104,教育雲端應用及平臺服務推動計畫(4/6),19
104,新一代數位學習計畫(2/4),19
104,數位學習產業創新躍升計畫(3/4),19
104,全球產業合作推動及商務科技化示範應用計畫(3/4),19
104,數位內容創新與整合推動計畫(4/4),19
104,展示科技應用服務發展計畫(4/4),19
104,新興科技商業應用體驗環境推動計畫(2/4),19
104,跨部會署數位文創及數位教育計畫(計畫展延至106年4月)(1/1),19
105,專案計畫管理暨人才培育計畫(1/4),19
105,文化雲共通系統(iCulture、iCollections及影音平臺系統)推動服務計畫(1/4),19
105,建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(1/4),19
105,臺灣科技融藝創新計畫(2/4),19
105,科技．人文．友善體驗-博物館數位導覽示範計畫(1/4),19
105,文化資產科技調查與空間資訊應用計畫(1/4),19
105,推動客家雲端服務暨建立基礎資料計畫(3/3),19
105,加速行動寬頻服務及產業發展計畫(2/3)-客庄智慧樂活4G應用服務計畫,19
105,教育雲端應用及平臺服務推動計畫(5/6),19
105,新一代數位學習計畫(3/4),19
105,數位內容跨域創新應用推動計畫(1/4),19
105,數位學習產業創新躍升計畫(4/4),19
105,全球產業合作推動及商務科技化示範應用計畫(4/4),19
105,培訓產業創新暨人力加值計畫(1/4),19
105,智慧內容產業發展計畫(1/4),19
105,加速行動寬頻服務及產業發展計畫(2/3)-建構相關 APP 行動商務與本土數位內容,19
105,商業場域科技應用示範推動計畫(1/4),19
105,社群分享商務推動發展計畫(1/4),19
106,打開歷史任意門：臺灣歷史創新科技體驗建置計畫(1/4),19
106,建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(2/4),19
106,臺灣科技融藝創新計畫(3/4),19
106,科技．人文．友善體驗－博物館數位導覽示範計畫(2/4),19
106,藝術數位推廣計畫(1/4),19
106,文化內容科技應用創新產業領航旗艦計畫(1/4),19
106,加速行動寬頻服務及產業發展計畫(3/3)-智慧客家樂活4G應用服務計畫,19
106,教育雲：校園數位學習普及服務計畫(1/4),19
106,智慧服務 全民樂學－國立社教機構科技創新服務計畫(1/4),19
106,新一代數位學習計畫(4/4),19
106,區塊鏈創新生態體系發展計畫(1/4),19
106,數位內容跨域創新應用推動計畫(2/4),19
106,智慧內容產業發展計畫(2/4),19
106,培訓產業創新暨人力加值計畫(2/4),19
106,加速行動寬頻服務及產業發展計畫(3/3)-建構相關APP行動商務與本土數位內容計畫,19
106,智慧學習產業整合輸出計畫(1/4),19
106,跨域數位人才加速躍升計畫(1/4),19
106,新興科技商業應用體驗環境推動計畫(4/4),19
106,社群分享商務推動發展計畫(2/4),19
106,跨虛實科技人文計算平台(1/4),19
107,建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(3/4),19
107,藝術數位推廣計畫(2/4),19
107,打開歷史任意門(2/4)-臺灣歷史創新科技體驗建置計畫,19
107,文化部所屬館所館藏及數位內容權利盤點計畫(1/4),19
107,臺灣科技融藝創新計畫(4/4),19
107,臺灣行卷－博物館示範計畫(1/4),19
107,(展延至108/05/31)文化內容科技應用創新產業領航旗艦計畫(2/4),19
107,國家文化記憶庫及數位加值應用計畫(106-110)(2/5),19
107,智慧服務 全民樂學－國立社教機構科技創新服務計畫(2/4),19
107,教育雲：校園數位學習普及服務計畫(2/4),19
107,數位學習深耕計畫(1/4),19
107,數位人文創新人才培育計畫(1/4),19
107,區塊鏈創新生態體系發展計畫(2/4),19
107,數位內容跨域創新應用推動計畫(3/4),19
107,智慧學習產業整合輸出計畫(2/4),19
107,智慧內容產業發展計畫(3/4),19
107,跨域數位人才加速躍升計畫(2/4),19
107,社群分享商務推動發展計畫(3/4),19
107,跨虛實科技人文計算平台(2/4),19
